id,r,t,p,z,m200b,r200b
45556473400,1864.623535,1.570523,-0.090567,0.482141,7145624436736.000000,0.470479
45556473425,1864.770508,1.570436,-0.088632,0.482184,741895438336.000000,0.221127
45556473391,1869.788574,1.570429,-0.092765,0.483673,702848303104.000000,0.217177
45556473392,1872.885986,1.570662,-0.092648,0.484593,859036844032.000000,0.232201
45556473152,1873.363281,1.570510,-0.093857,0.484734,624754032640.000000,0.208816
45556473150,1874.017822,1.570569,-0.093737,0.484928,624754032640.000000,0.208816
45556473394,1873.257446,1.570747,-0.092731,0.484703,1171413925888.000000,0.257492
45556473410,1873.090332,1.570773,-0.092166,0.484653,8746556719104.000000,0.503275
45556473393,1870.279419,1.570441,-0.091608,0.483819,1171413925888.000000,0.257492
45556475300,1868.152588,1.570395,-0.076367,0.483188,819989708800.000000,0.228628
45556475329,1867.365112,1.570431,-0.076497,0.482954,1718073688064.000000,0.292555
45556433265,1853.625366,1.570648,-0.062687,0.478884,702848303104.000000,0.217177
45556489724,1853.776733,1.570283,-0.053114,0.478928,1522838011904.000000,0.281025
45556475569,1860.244385,1.570318,-0.067406,0.480841,2655204671488.000000,0.338241
45556475343,1871.194458,1.570500,-0.073558,0.484091,1015225384960.000000,0.245498
45556433465,1863.239014,1.570755,-0.050279,0.481730,819989708800.000000,0.228628
45556433466,1864.454102,1.570586,-0.049804,0.482090,12963646799872.000000,0.573811
45556489738,1867.149536,1.570532,-0.049859,0.482890,1249508065280.000000,0.263091
45556475574,1874.516846,1.570630,-0.060786,0.485077,2186639179776.000000,0.317044
45556475596,1874.364868,1.570577,-0.057262,0.485031,780942573568.000000,0.224940
45556475597,1874.694824,1.570586,-0.057360,0.485129,819989708800.000000,0.228628
45556475598,1874.420288,1.570454,-0.056156,0.485048,2264733581312.000000,0.320774
45556489736,1868.973145,1.570583,-0.050183,0.483431,390471286784.000000,0.178535
45556489737,1869.337402,1.570627,-0.050448,0.483539,2147592044544.000000,0.315145
45556489740,1873.943481,1.570415,-0.049971,0.484906,2889487482880.000000,0.347910
45556489741,1874.374390,1.570291,-0.049915,0.485034,1288555200512.000000,0.265804
45556489739,1874.806641,1.570272,-0.050207,0.485163,1093319589888.000000,0.251638
45556433478,1874.261719,1.570647,-0.049935,0.485001,1015225384960.000000,0.245498
45556433459,1818.344971,1.570446,-0.043643,0.468484,1288555200512.000000,0.265804
45556433462,1824.556641,1.570253,-0.041853,0.470309,780942573568.000000,0.224940
45556433463,1826.000854,1.570631,-0.040293,0.470735,3279958835200.000000,0.362924
45556433447,1830.261963,1.570464,-0.048188,0.471992,898083979264.000000,0.235667
45556433448,1831.705811,1.570260,-0.046383,0.472418,0.000000,0.000000
45556433442,1829.818726,1.570342,-0.045726,0.471861,312377016320.000000,0.165737
45556488807,1830.932983,1.570258,-0.044548,0.472190,1015225384960.000000,0.245498
45556488808,1831.248291,1.570316,-0.044074,0.472283,17297878024192.000000,0.631719
45556488800,1832.186035,1.570410,-0.045740,0.472559,0.000000,0.000000
45556488799,1832.152588,1.570491,-0.045039,0.472550,113275719122944.000000,1.181877
45556488802,1833.222534,1.570546,-0.045452,0.472865,8082755682304.000000,0.490207
45556488803,1833.939453,1.570552,-0.045759,0.473077,0.000000,0.000000
45556433456,1835.209229,1.570256,-0.044060,0.473451,624754032640.000000,0.208816
45556489074,1829.877686,1.570686,-0.042148,0.471879,976178249728.000000,0.242309
45556489098,1834.859375,1.570742,-0.038645,0.473348,1210461061120.000000,0.260322
45556489095,1835.336060,1.570758,-0.038855,0.473489,2850440347648.000000,0.346336
45556489097,1835.442871,1.570794,-0.038901,0.473520,2225686446080.000000,0.318920
45556489096,1835.354492,1.570733,-0.038722,0.473494,1561885147136.000000,0.283406
45556433457,1838.050781,1.570555,-0.043838,0.474289,1483790876672.000000,0.278602
45556433458,1838.712158,1.570776,-0.044196,0.474485,898083979264.000000,0.235667
45556488829,1839.851929,1.570304,-0.044772,0.474821,5232315072512.000000,0.424057
45556488830,1840.632446,1.570377,-0.045099,0.475051,1718073688064.000000,0.292555
45556489094,1836.470947,1.570576,-0.041145,0.473823,741895438336.000000,0.221127
45556489099,1836.529541,1.570662,-0.040117,0.473841,976178249728.000000,0.242309
45556433546,1821.006836,1.570320,-0.014014,0.469265,819989708800.000000,0.228628
45556490923,1838.086670,1.570255,-0.018409,0.474300,33033870639104.000000,0.783754
45556490941,1841.072998,1.570331,-0.015566,0.475181,898083979264.000000,0.235667
45556433556,1842.932983,1.570452,-0.008370,0.475730,585706962944.000000,0.204371
45556433471,1854.090942,1.570288,-0.043659,0.479021,702848303104.000000,0.217177
45556489997,1861.255127,1.570481,-0.042190,0.481141,10152253063168.000000,0.528909
45556489998,1861.139771,1.570452,-0.041808,0.481107,20734025924608.000000,0.671049
45556433492,1864.718506,1.570378,-0.040824,0.482169,312377016320.000000,0.165737
45556433493,1866.203735,1.570465,-0.041431,0.482609,859036844032.000000,0.232201
45556433475,1868.880371,1.570674,-0.043483,0.483404,741895438336.000000,0.221127
45556489780,1873.229858,1.570452,-0.044332,0.484695,1054272454656.000000,0.248606
45556433495,1868.342407,1.570555,-0.041344,0.483244,6403729129472.000000,0.453598
45556433476,1871.075806,1.570716,-0.042016,0.484055,1952356499456.000000,0.305290
45556433496,1869.264893,1.570563,-0.041323,0.483518,16009322823680.000000,0.615627
45556433497,1873.354980,1.570452,-0.039193,0.484732,780942573568.000000,0.224940
45556490902,1843.813843,1.570351,-0.022865,0.475989,1639979417600.000000,0.288053
45556490937,1843.923706,1.570435,-0.018629,0.476022,624754032640.000000,0.208816
45556433535,1846.439453,1.570631,-0.018764,0.476764,3514241646592.000000,0.371367
45556491795,1850.038086,1.570566,-0.020326,0.477825,898083979264.000000,0.235667
45556491129,1846.622070,1.570782,-0.013771,0.476818,976178249728.000000,0.242309
45556491813,1850.239502,1.570286,-0.017718,0.477885,2225686446080.000000,0.318920
45556491811,1851.357178,1.570772,-0.018119,0.478215,1835215093760.000000,0.299058
45556491796,1851.891479,1.570517,-0.019934,0.478372,898083979264.000000,0.235667
45556491812,1851.963867,1.570282,-0.018275,0.478394,3358053105664.000000,0.365782
45556433557,1847.471924,1.570754,-0.009315,0.477068,624754032640.000000,0.208816
45556433555,1843.953613,1.570658,-0.008781,0.476031,663801167872.000000,0.213078
